,date,id,Tweets,likes,retweets
538,2023-02-03 09:21:04+00:00,1621438610821246976,"@palkisu Palki please shed some light on Adani -Hindenberg controversy. A lay person like us, does not understand how stock manipulation works and how to catch it!! Or you are biased not to present a report on that??",2,0
539,2023-02-03 09:19:18+00:00,1621438165004189698,"@slimi2515 @sakthivel_cit93 @nntaleb Murders? Any details in the Hindenberg report, or pulled out of air?",0,0
540,2023-02-03 09:11:42+00:00,1621436255455088640,"@vivekagnihotri In total, the seven listed Adani Group companies now have a market capitalisation of $99 billion, versus $218 billion before the Hindenberg report.
Wtf u r talking sh....it...",0,0
541,2023-02-03 09:08:32+00:00,1621435458260705281,"Will @AltNews fact check the Hindenberg Report. 
@zoo_bear 😀",0,0
542,2023-02-03 08:47:21+00:00,1621430124418830336,"The Report from Hindenberg which the news channels are quoting themselves suspended to publish report in US and Switzerland due fraudulent activities wonder why did the Indian media choose to ignore the hit job done on a premier business house

https://t.co/mV3ywA3gQD",0,0
543,2023-02-03 08:25:33+00:00,1621424641230397441,That Hindenberg is in this to make money by shorting stocks is neither here nor there. That is their right- and it doesn’t make their report false.,939,138
544,2023-02-03 08:22:09+00:00,1621423785802088448,"To my experience, Post NDTV  acquisition by Adani Group ,PM in question by BBC media &amp; now Hindenberg Research USA report on Adani &amp; Further opposite unity to believe report for action,a global nexus to dislodge Indian Economy  by Targeting PM &amp; Pure Indian entrepreneur @aajtak",2,2
545,2023-02-03 08:21:15+00:00,1621423557476769792,"@ShyamMeeraSingh Hats off to you shyam Bhai, sahi Mane me ptrakar to tum hi ho , aap hi ne is mudde ko lagatar uthaya , jiski wajah se hi adani ke share dhadam ho gye h , warna hindenberg ki report to ye kha gye the💯",1,1
546,2023-02-03 08:17:13+00:00,1621422542228684801,"Withdrawal of FPO by Adani Enterprises was a wise decision... 
Hindenberg report, of course, not to be ignored as it raises some serious concerns about the ""chalta hai style of Corporate Governance"" &amp; its not only about Adani... Its for whole corporate community of India...",0,0
547,2023-02-03 08:06:07+00:00,1621419749703049216,@peepoye_ If Adani is so much TRUE then why didn't he gave the Answers of 88 questions of Hindenberg Report ?,0,0
548,2023-02-03 07:58:54+00:00,1621417932793475072,"Diagnostics.. 🤣🤣

Hindenberg ki koi report aayi kya? https://t.co/uam0oVVDEw",0,0
549,2023-02-03 07:50:19+00:00,1621415772865302528,"@RatanSharda55 @nileshp1981 @republic If there is no truth in Hindenberg's charges then why the meltdown?
Why SEBI and govt. did not come out with facts and give assurance to the market in a strong manner?
And you mean that Credit Suisse and Citi also blindly followed the report without their own investigation? https://t.co/W6048RJfnu",0,0
550,2023-02-03 07:40:50+00:00,1621413388600643584,"@vivekagnihotri Chronology: 

1. Adani offered their business to Gehlot 
2. A lot of drugs were ceased by authorities multiple times (Valued 100s of Crores)
3. Adani shares started grounding 
4. Hindenberg report out
5. Shares fell even more

Government has taken anti-adani stance?",0,0
551,2023-02-03 07:31:05+00:00,1621410934756642816,"@rishibagree Hindenberg Report wasn’t  made by a Congress MLA , Chomu  It’s an American Research company . 

Who knew that satyawadi Narendra was backing the biggest con artist except Narendra himself ? 😜",0,0
552,2023-02-03 07:28:50+00:00,1621410365170147328,The only court that Adani can go to challenge the Hindenberg report. https://t.co/CasPE2E9on,0,0
553,2023-02-03 07:26:31+00:00,1621409782690377728,@PS_IAIOC @MahuaMoitra @NSEIndia do you think that only a report from hindenberg created this level of damage. I think his stocks are over valued unless the price will not have been fall to this level,0,0
554,2023-02-03 07:22:25+00:00,1621408751860473856,@err_fun Fed’s forehand down the line is the Hindenberg report,3,0
555,2023-02-03 07:07:24+00:00,1621404973283307520,Finally @Cong locates the #Augusta Westland angle in #HindenbergReport.,0,0
556,2023-02-03 07:04:52+00:00,1621404333622321155,@Rohitsharma8912 @MahuaMoitra @NSEIndia Bhai ye to 💩lagi hai jab se chadarmod hindenberg ki report aaayi hai .,2,0
557,2023-02-03 07:00:00+00:00,1621403111712489472,"#NLCharcha: ""चमत्कार दिखाने वाले ये क्यों नहीं बता पाते कि #Hindenbergreport आने वाली है और स्टॉक गिरने वाला है.

लोगों को धोखा देकर पैसा कमा के कोई रईस क्यों बनता है."" @HridayeshJoshi  

सुनिए पूरी चर्चा: https://t.co/k3OjyEK9JH https://t.co/FettkT8PKv",41,5
558,2023-02-03 06:50:30+00:00,1621400718820392960,"Two ways to look at this trade 
1: Realized Profit of 700 points
2: Notional loss of 2200 points 🙃
Wouldn't have covered if Hindenberg report wasnt out,,,expected strong counter move by Badani but didnt know he was out of money 
"" Waqt se pehle Kismet se jyada nahi milta"" 😀",1,0
559,2023-02-03 06:48:24+00:00,1621400192489783296,"CPI (M) leaders wife is the mentor of the guy who got the #Hindenbergreport published. The complete left cabal is behind this. Their links to CCP is well know. We have snakes in our backyard and we let it bite us too. 😑 

Xi 🐖 hijacked our economy.",2,1
560,2023-02-03 06:35:06+00:00,1621396844344664065,"@Anshi_________ But in Hindenberg Report, P/E was said to be 12x

So, with EPS at Rs.10, The Fair value comes around Rs.120

Another 90% left as per Hindenberg.",3,0
561,2023-02-03 06:30:51+00:00,1621395776361631744,@SirKazamJeevi Also Bharat Ratna #SachinTendulkar's tweet in support of #AdaniScam and condemning #Hindenbergreport,2,0
562,2023-02-03 06:22:07+00:00,1621393575157325824,"Adani Investors At 4000 - FD mein kuch nahi rkha hai, Share market seekho, bht paisa hai 🥳

Adani Investors Now - Maa Baap sahi kehte thee, FD hi badiya hai 🥺

#AnilSinghvi #zeebusiness @AnilSinghvi_ #AdaniGroup #AdaniEnterprises #Hindenbergreport #sharemarket",2,0
563,2023-02-03 06:16:50+00:00,1621392246540214273,"That's the thing. Don't want to go in merits of #Hindenbergreport , it may be true , it may be false. But the timing of this report seems questionable. Adani has major international projects.",0,0
564,2023-02-03 06:16:25+00:00,1621392143142252545,@Aryan_warlord Exactly.. this was bound to happen with or without Hindenberg report. If not today may be next year. But  Adani is not going to collapse like what is being projected. They will learn and grow. Fundamentals is strong,1,0
565,2023-02-03 06:13:41+00:00,1621391454630473731,"@AmarNat80461431 @IndiaToday Easy to tarnish image 
Adani never went to
Anyone asking to invest
N his companies
Wonder just on a report
Of obscure hindenberg
So much noise it's clearly
Gameplan of all anti
Nationals aided by foreign funds imagine
It's fight against one man
Shame on anti nationals",0,0
566,2023-02-03 06:12:37+00:00,1621391187465900032,"@mukesh_halari @nlasl18 @AbhishBanerj Sir am no expert nor play thr market. Adani had sued a young journalist for a report in economic times for an obscenely huge amount of money in thousands of crores. Wonder why he is not suing Hindenberg and others? One he does, they wud fall in line, perhaps.",1,0
567,2023-02-03 06:12:06+00:00,1621391058314870785,@palkisu India too mam...Plzz cover Hindenberg report ..I am expecting to listen this controversy from u,0,0
568,2023-02-03 06:10:21+00:00,1621390617472385025,@pushpendrakum Jaise Hindenberg report apne khud post ki hai. Anybody could have made that statement after the report. Stop boasting about it. It's like predicting ki kisi ka accident ho skta hai bcoz usne bohot daaru pee rakhi hai.,0,0
569,2023-02-03 05:56:48+00:00,1621387205121048576,@ThetaVegaCap @NavroopSingh_ @anand_luhar @sunilgurjar01 @chartmojo @caniravkaria Hopefully the government also falls in 2024 like Adani group companies... maybe Hindenberg should publish scathing report on government of India...but I know it will not happen as large numbers of people have fallen for the propoganda and bigotry,2,0
570,2023-02-03 05:56:43+00:00,1621387184040448001,@icecollar Baki scared honge ki kahin koi Hindenberg unpar bhi report na bana raha ho,1,0
571,2023-02-03 05:52:12+00:00,1621386047946100739,Priti Gandhi's husband exited Adani just before the Hindenberg report.,142,22
572,2023-02-03 05:49:14+00:00,1621385302941241345,@manish_kamdar The kind of people taking up this matter Hindenberg etc. it only makes me wonder they really believe this report is true. Is there a pattern here? Imagine Prashant Bhushan the 1/- penalty for Contemp of Court fame taking up the matter. I am sure now it's pure crap &amp; a hit job.,1,0
573,2023-02-03 05:48:31+00:00,1621385123051745281,@PMOIndia from the date of Hindenberg report became viral all transactions in Adani group shares should be cancelled and only after verification of irregularities in Adani Group it should be started again in BSE &amp; NSE,0,0
574,2023-02-03 05:48:13+00:00,1621385044886716416,@narendramodi from the date of Hindenberg report became viral all transactions in Adani group shares should be cancelled and only after verification of irregularities in Adani Group it should be started again in BSE &amp; NSE,0,0
575,2023-02-03 05:47:24+00:00,1621384838707281920,@NSEIndia from the date of Hindenberg report became viral all transactions in Adani group shares should be cancelled and only after verification of irregularities in Adani Group it should be started again,0,0
576,2023-02-03 05:46:21+00:00,1621384576303267840,@BSEIndia from the date of Hindenberg report became viral all transactions in Adani group shares should be cancelled and only after verification of irregularities in Adani Group it should be started again,0,0
577,2023-02-03 05:45:29+00:00,1621384359092838402,@ViruPandey81 1-2 crore chhap liye Sir? I also bought 4000 PE of Feb series even before Hindenberg's report was published.,3,0
578,2023-02-03 05:44:58+00:00,1621384228847099911,"Hindenberg report accuses the Adani group of engaging in accounting irregularities, overstating its assets, and having close ties to the Indian government.#Adani #HindenburgReport",0,0
579,2023-02-03 05:43:58+00:00,1621383974768775168,How  does  HINDENBERG  report n  resultant  scam  compare  with  SAHARA? Financial  scandals  are  only  means for  Political  Scamsters?,7,1
580,2023-02-03 05:42:06+00:00,1621383506978021376,@kunalkamra88 Don't be Happy if Hindenberg Research Report has put a dent on Adani Enterprises those losses would be recovered from Common People. #AdaniEnterprises,2,1
581,2023-02-03 05:37:17+00:00,1621382292584431616,@LegalTL Legal standing is that Hindenberg insinuated charges which were already in pubkic domain. Hindenberg report is just compilation.,1,0
582,2023-02-03 05:37:12+00:00,1621382271591923712,"Har bar sadan ki karvai shuru hone se pehle koi na koi videshi report zaroor aa jate hai kabhi panama, pegusus, kabhi rafale ko lekar aur abhi hindenberg jiska naam kabhi koi suna nahi tha. Foreign reports ko itna importance desh ki aarthik mudda se? Opp hai ya videshi o ki agnt?",3,1
583,2023-02-03 05:36:06+00:00,1621381996542038016,"Short-sellers target cos with any accounting irregularities, short-sell their holdings. They create negative market sentiments, we call it as REFLECTIVITY in economics. They profit from the holdings. 
#reflexivity #cos #shortselling #adani #Hindenbergreport",1,0
584,2023-02-03 05:28:12+00:00,1621380007812816896,@SushantBSinha Susant ji paisa public ka doob Raha hai. paksh vipaksh ko koi taklif nahi hogi unhe to sabhi ko party fund mai sab mil jayega..aur uski wajah se hi ye hota hai.aap hindenberg report pai kuchh jyada nahi bologe kyuki woh log aur kacchhe chithhe nikalenge aur dikkat aur badhegi.,1,0
585,2023-02-03 05:26:58+00:00,1621379698071838720,"Let’s talk about Big Business news this week coming from India, we followed the social media trends regarding #GautamAdani @AdaniOnline  with reference to the recent #Hindenbergreport  over the last two weeks which saw a big fall in the net worth of  #Adani  #Controversy  (1/4)",0,0
586,2023-02-03 05:23:02+00:00,1621378708857843712,@ipo_mantra SEBI is silent since Hindenberg report.,0,0
587,2023-02-03 05:16:22+00:00,1621377029487878146,"@5Forty3 Sir, Hindenberg report may have a motive but points raised have credibility. Lets not behave as of we dont know. 
Any basic player of stock market knew that wat was happening with Adani stocks for last 1 year was way too abnormal. Comeon.",8,0
588,2023-02-03 05:16:01+00:00,1621376942464462849,"@MehHarshil Still around 95 PE
Add on 800-850 then 480-550
Last mile around 300...
Still something in buffer with #hindenberg , will be exposed soon after #Adani 's detailed report
Only my view",1,0
589,2023-02-03 05:15:37+00:00,1621376842623238145,"Invested in LIC shares, when IPo opened!!

Till date this couldn’t reach upto its Initial PO value!!

After hindenberg report its going down drastically and reduced to 50% of its Initial value🤢😮‍💨😭

50% Gone!!!🤯😭😭😭 https://t.co/GTreSCEKHO",5,2
590,2023-02-03 05:12:54+00:00,1621376160075776000,"@srinivasiyc When Saheb is in this आसाना, Bhakths AND BJP IT Cell are frantically posting ""Hindenberg report is ATTACK ON INDIA"".",3,0
591,2023-02-03 05:11:37+00:00,1621375837177270272,"Ab dekhte hai kon desh chod ke bhagta hai.. 
#HindenburgReport 
#HindenburgResearchreport 
#Hindenbergreport 
#BharatJodoYatra 
#BharatJodoYatraInJK 
#bhar",1,0
592,2023-02-03 05:09:15+00:00,1621375239925174280,"Hindenberg report just a short selling research,means nothing, inconclusive, it all ""suspected"", how it to lead to blood bath? What Credit Suisse,Dow Jones,City Bank did just their routine actions,real reason is SEBI silence, is it directed as such by Modi-Shah?#AdaniEnterprises",1,0
593,2023-02-03 05:09:01+00:00,1621375181339103233,@ARanganathan72 @zoo_bear @Mitesh_Engr best one after hindenberg report 😝😝,1,0
594,2023-02-03 05:06:48+00:00,1621374622489772035,"ये #अमृतकाल नही, #मित्रकाल है। 
महा घोटालेबाजों का काल।
#Hindenbergreport",0,0
595,2023-02-03 05:06:41+00:00,1621374593893285889,"BTW -   Hindenberg 'report' never hit any Chinese Company.. or any other hugely inflated value US company! 

Bajaj group companies in India.. All are trading at way too high valuations !  THe manipulation there too is generally 'believed' in common talks among people

Interesting",5,6
596,2023-02-03 05:05:10+00:00,1621374210521305091,#Hindenbergreport continues to haunt the #Adani group. Shares of #Adani stable companies continue to be battered on @BSEIndia in early trading. #AdaniENT scrip fell by 30 p.c. over yesterday's close. https://t.co/5D339znYwa,3,2
597,2023-02-03 05:03:08+00:00,1621373701852696577,"@anksbhartiya @MrSinha_ Exactly my point is also - With a mere 10 employees &amp; incorp 5 yrs back company literally making Adani sweat. Not at all possible. Can you or me release a report and make any company shares down, no na. If Hindenberg is wrong then no one wil give a damn na.",2,0
598,2023-02-03 05:02:03+00:00,1621373427444768768,"@narendramodi Hindenberg report Apears a fraudulent https://t.co/z08cJrXDxS is a short selling agency
No JPC",0,0
599,2023-02-03 04:59:31+00:00,1621372792104157185,Hindenberg report is a fraudulent conspiracy.Hberg is a short selling co.opposition biased n anti https://t.co/dnGSthFRl4 JPC,0,0
600,2023-02-03 04:57:36+00:00,1621372308781924353,"Exclusive: First visuals of Hindenburg captured near #Adani offices in India. 

#Hindenbergreport #AdaniEnterprise #AdaniGroup #Hindenburg https://t.co/CNGxOBFswg",1,0
601,2023-02-03 04:45:46+00:00,1621369328921882626,"@hvgoenka Sir, will your team learn from Adani and work for India as explained in Hindenberg report 😂?",0,0
602,2023-02-03 04:41:45+00:00,1621368319646355456,Good Explanation on Hindenberg's report @SushantBSinha 👍,0,0
603,2023-02-03 04:40:25+00:00,1621367981996646401,"#Hindenberg didn't disowned the #adanigroup but given less valuation and it reached what said in report.

#business is not going to end well played mr #adani made this bubble burst by third party as ur #commission agent.

#HindenbergResearch was nothing but intentionally planted",0,0
604,2023-02-03 04:39:43+00:00,1621367807136133120,"Modi government didn't helped Adani because they know Hindenberg report is correct and modi don't want to sacrifice his image for Adani, he will help him once things gets cool down",0,0
605,2023-02-03 04:39:23+00:00,1621367721832382464,"#Hindenbergreport
People who say it's attack on India , for their knowledge - @HindenburgRes had exposed many companies in US and Europe including some big names like Nikola. They almost had 100% successful report in which 3/4 stock ended in major crash #AdaniScam https://t.co/kgHQG27lBX",1,0
606,2023-02-03 04:34:59+00:00,1621366617535037441,"A spooked LIC, resignation at Elara Capital, the report of Hindenberg, how the falling share prices made the FPO to be pulled..
@MorningContext gives us an insight https://t.co/tmwmdjaMqd",1,0
607,2023-02-03 04:29:18+00:00,1621365186685984768,@vivekagnihotri SEBI should investigate the report by Hindenberg,0,0
608,2023-02-03 04:13:46+00:00,1621361277959544832,@rishibagree Adani should had gone to court against hindenberg report on day one itself things would have been in control,0,0
609,2023-02-03 04:11:10+00:00,1621360622914142209,"Alleged in hindenberg report that Gautam Adani has links with a Chinese individual,an investor in his Adani Group
Save time. Download Inshorts, India's highest rated news app, to read news in 60 words.
https://t.co/7lKL3wX9J7 https://t.co/6ZCAJEHEer",0,0
610,2023-02-03 04:08:26+00:00,1621359934029070336,@RShivshankar Why is no one asking for a probe on Hindenberg? And a probe on how a report by a short seller company is magnified by an eco system to such an extent that it snowballs into causing a crisis in a nation's stock market?,0,0
611,2023-02-03 03:59:24+00:00,1621357662385618945,@vivekagnihotri The fall everyone is witnessing is testimony to the fraud #Adani has committed.. well nothing is new in #Hindenbergreport .. @suchetadalal and @paranjoygt have told all these things already.. but were shunted .. no agency will probe ..but market will punish ..,2,0
612,2023-02-03 03:55:55+00:00,1621356783087542272,"@keepitsimple272 Dil ka sakoooon mila. ( As anti - bjp, anti modi, anti - rss, anti - adani)

BBC documentary on Gujarat riot- attack on India.

Hindenberg report on Adani company - Attack of India.

Double attack on India.( BJP thinking)",0,0
613,2023-02-03 03:55:19+00:00,1621356634202337280,"@nitishrajpute Hindenberg have clearly stated at start of their report that they have taken 'short position' on adani stocks, so it's not like they are misleading anyone or adani didn't commit any fraud 

Any money hindenberg makes from this fiasco can be simply termed as ""मौके पे चौका मारना""",0,0
614,2023-02-03 03:51:50+00:00,1621355757819289600,@vinodkapri Do u understand the report of Hindenberg... Have u gone through the report... Don't act like illetrate one,0,0
615,2023-02-03 03:50:22+00:00,1621355389190119424,"#BREAKING | Congress MP @manickamtagore gives Adjournment motion notice to demand a discussion on #HindenbergReport 

#AAP MP @SanjayAzadSln also moves special motion notice in Rajya Sabha. Gaurav reports https://t.co/tgfU8eFTVj",22,8
616,2023-02-03 03:49:47+00:00,1621355241311711233,A ‘smart’ strategy by opposition says a source - not to mention the Hindenberg report in the notices given for discussion and JPC - “ wont allow them  to play the nationalism card “,55,6
617,2023-02-03 03:44:22+00:00,1621353878657683456,@vijaygajera Lol! All u have done is dogwhisteled for ur bots &amp; trolls to witch hunt the whistleblowers. Do u have something to say about the 88 questions raised in original hindenberg report. Why was the FPO taken back?,1,1
618,2023-02-03 03:36:20+00:00,1621351857867063297,@aparanjape Hindenberg report in officing???😃😃,0,0
619,2023-02-03 03:34:37+00:00,1621351423060643842,@MahuaMoitra @NSEIndia fasoge insider trading mein. @SEBI_India needs to investigate potential insider trading. EVERYTHING IN HINDENBERG report was ALREADY KNOWN,0,0
620,2023-02-03 03:33:22+00:00,1621351110564012033,"@pbhushan1 Obviously because you are also a part of hit job on Indian Economy , so must be knowing of this Hindenberg report before it was published",0,0
621,2023-02-03 03:29:13+00:00,1621350064919810048,"Where is institutional accountability, says @SupriyaShrinate? If a inves'tion was started 18mo ago by SEBI, which is answerable to investors, where is the report? Maybe Hindenberg may not have made money by shorting now? 82L cr of investor money could have been saved.
#SilentPM",0,0
622,2023-02-03 03:28:05+00:00,1621349780701188096,"Hindenberg Report
#Adani 
आप अडानी पर हुए इस हमले को किस तरह से देखते हैं?
@Arzookazmi30
@GayatriTAM
@JaipurDialogues",0,1
623,2023-02-03 03:26:36+00:00,1621349407903068160,"What Hindenberg research report has done to Adani investors and shareholders
😀",45,5
624,2023-02-03 03:26:06+00:00,1621349279834189829,Congress MP Manickam Tagore gives Adjournment motion notice to demand a discussion on Hindenberg report on Adani group and a JPC probe on this entire matter https://t.co/Rq07j1Tss6,6,0
625,2023-02-03 03:14:39+00:00,1621346398510936064,@nitishrajpute hindenberg report par video kab ??,1,0
626,2023-02-03 02:59:23+00:00,1621342558327803905,"Is it time to disown / dump #NathuramGodse 🤔

#HindenburgReport exposes #TheLoot by #Hindutva men, actually the stabbing of ordinary #Indian masses, on the name of #Nationalism &amp; #Culture 😏

#RSS #MohanBhagwat #NarendraModi #GautamAdani
#HindenburgResearch 
#Hindenbergreport",0,0
627,2023-02-03 02:50:13+00:00,1621340250718236672,@gautam_adani @IsraeliPM @netanyahu Read Hindenberg report,0,0
628,2023-02-03 02:41:30+00:00,1621338057386651648,@ndtvindia Such news will be there due to Hindenberg report and upcoming elections because this is the easiest way to keep people in dark and divert their attention.,1,0
629,2023-02-03 02:41:23+00:00,1621338026608857088,@Sujeeth06948306 @karthikck31 @Agent_AssKicker @Shikhar_delhi @Ravisutanjani He issued FPO after hi5ndenberg report? AND the Citibank issue was also before the Hindenberg report? Can you share those articles once.thanks in advance,2,0
630,2023-02-03 02:24:59+00:00,1621333901322100737,@DineshKumarLive @abhisar_sharma Abe chutiye you believe to hindenberg not to Indian report if hindenberg report is feke what is your stand ????,0,0
631,2023-02-03 02:05:16+00:00,1621328937556250624,"@RShivshankar LIC, pnb &amp; sbi were the anchor investors well before the Hindenberg report was out, hindenberg report is a clear attack on the weaknesses of India more than what he alleges against Adani group",1,0
632,2023-02-03 01:51:32+00:00,1621325482078896129,@Noobtech8 @jayatalkshow Hindenberg report padh saare Chu acting like Bill ackman 😅 ja apna kam kar  kabadi,0,0
633,2023-02-03 01:40:08+00:00,1621322615670599680,"This udbastu claims hindenberg group, a co who reportedly bets money on stocks downfall (&amp; publish fake reports to win bets) report as true but can't believe SSC students' cases are true. Tor citizenship tao watchlist e asle kmn hoy?",0,0
634,2023-02-03 01:30:08+00:00,1621320096705822721,"@ashajadeja325 If Moody’s were to short a stock before releasing a downgrade, that would be considered fraud. Hindenberg shorting Adani stocks before releasing a negative report is not? Adani stocks maybe full of hot air, but the move by Hindenberg should be considered illegal IMO",0,0
635,2023-02-03 01:12:00+00:00,1621315534276149248,@MeghUpdates Rename adani to Adnan and bring h-m angle to the Adani -Hindenberg report.,0,0
636,2023-02-03 01:11:36+00:00,1621315433247944706,"Arey sannasi, Hindenberg report ni divert cheyadaaniki malli liquor scam ni bayataki teesaru, asalu scam entities, amount entha emi teliyadu, mori ki avasaram vunnappudu teestaru issue divert kagaane moostaru, malli teestaru malli moostaru, teestaru, moostaru just for divertion",0,0
637,2023-02-03 00:32:09+00:00,1621305507222024193,@WellSaidGuru Taxi driver is very busy giving views on Hindenberg report !,1,0
638,2023-02-03 00:19:03+00:00,1621302207843901440,"BBC Documentary was created to attack India’s PM Narendra Modi. 
Hindenberg report is created to defame India’s rising businessman Gauram Adani.
It is part of a toolkit to stop 🛑 India 🇮🇳.
Will you let them stop 🛑 us? https://t.co/rBS21akcjx",34,14
639,2023-02-03 00:16:32+00:00,1621301573933740032,@Helene_d_PM @alifarhat79 there maybe some other more sinister forces at play here than meets the eyes ..behind the Hindenberg report. The timing off it is very very suspicious .,0,0
640,2023-02-02 23:39:17+00:00,1621292201518010370,"India's Adani group loses $100-billion of market capitalization, about 50%, in six trading days after release of Hindenberg report. Trust Hindenberg (a short seller in Adani) made  tons of $. Adani, no need to weep: you have plenty of top level talent, play straight &amp; rise again",0,0
641,2023-02-02 22:14:55+00:00,1621270968420433920,@rahulkanwal And Godi media was lambasting  the Hindenberg   report,0,0
642,2023-02-02 22:02:01+00:00,1621267721244516353,The extraordinary report on Adani’s global business practices by the US-based investment company Hindenberg Research has hit the market value of the company and generated phenomenal international media attention.,13,7
643,2023-02-02 21:00:41+00:00,1621252288928190465,@dineshlunkad @DrParasJain15 Adani proved both wrong though mysterious FIIs linked to other Adani pumped up his stocks as mentioned in Hindenberg report,1,0
644,2023-02-02 20:57:34+00:00,1621251504186490881,@Infynights @Jai0409 Penny stock pumped up through mysterious FIIs related to the another adani name mentioned in Hindenberg report.,0,0
645,2023-02-02 20:55:32+00:00,1621250990354878465,@mvmeet pehle ja kar hindenberg report padh lo champu,0,0
646,2023-02-02 19:24:06+00:00,1621227982605139968,@TheDeshBhakt @SEBI_India is disappointed that hindenberg released report before FPO.@SEBI_India couldn't meet its objective of screwing retail investors properly. @reliancegroup scammed future group retail investors colluding with mr biyani taking over store without disclosing,1,0
647,2023-02-02 19:16:20+00:00,1621226025458835461,"@DeependraMSinha @Swamy39 Ok, can you prove that Adani did something wrong at least, please don’t ask me to read hindenberg report.",0,0
648,2023-02-02 19:08:39+00:00,1621224095445815296,"@ndtvvideos Timepass haiiii
Go for Hindenberg Report",2,0
649,2023-02-02 19:03:47+00:00,1621222868985217024,"@jankibaat1 @RajatSethi86 @JMukadma This hindenberg will set a precedent .. 
a company  of a repute with ratings given by international agencies of almost alike sovereigns ..  can be brought down by a 5 page report 

congress and aap party are celebrating attack on india INC because they can’t fight Modi directly",0,0
650,2023-02-02 18:59:00+00:00,1621221663521259521,"बिगरी बात बनै नहीं, लाख करौ किन कोय।
रहिमन फाटे दूध को, मथे न माखन होय॥
रहीम दास जी कहते हैं जिस प्रकार फटे हुए दूध को मथने से मक्खन नहीं निकलता उसी प्रकार अगर कोई बात बिगड़ जाती है तो वह दोबारा नहीं बनती।विश्वास का महीन धागा अगर टूट जाता है तो वो नहीं जुड़ता #Hindenbergreport",0,1
651,2023-02-02 18:56:03+00:00,1621220924736561152,"If we see the Chain of Destruction - 

August 22- Adani Acquires NDTV

September 22- Fitch Report against Adani 

January 23 - Hindenberg Report against Adani 3 Days Before FPO 

31-1-23 - FPO subscribed 

1 Feb - Credit Suisse Action Against Adani 
#AdaniEnterprises #Adani",2,0
652,2023-02-02 18:39:03+00:00,1621216646160584704,"@LegalTL If the case is filed in India will it be transferred to US, since Hindenberg's report was published there?",1,0
653,2023-02-02 18:32:20+00:00,1621214955189186560,@chaichokro @iKunaal Hindenberg has made mioney by shorting the stocks . Hi de berg didn’t publish this report for any charity . Those guys have fooled us all and must be letting on yatch . Did you ever read the 413 pager report and reponse by adani .,0,0
654,2023-02-02 18:16:53+00:00,1621211066159210496,"Gautam Adani vs Hindenburg Report | Explained by Dhruv Rathee https://t.co/FEha1HRBbC via @YouTube 
An EXAMPLE Of QUANTUM ACTIVISM By HINDENBERG Through VENTURING Into SHORT-SELLING Of STOCKS , STRATEGICALLY , To  AUTHENTICATE The REPORT Of Their FINANCIAL RESEARCH......",0,0
655,2023-02-02 17:55:56+00:00,1621205793390592001,@sandeep_PT Australian Regulatory is reviewing the Hindenberg report. Citibank also stops accepting Adani bonds after Credit Suise. This will make the world question SEBI. FIIs may flow away from Indian stock exchanges. We will become a laughing stock.,1,1
656,2023-02-02 17:51:46+00:00,1621204745544433664,"It's not Hinderberg report that is sinking @gautam_adani, it's those media outlets in which he has been investing ruthlessly running the show, exaggerating it's impact and drowning it's image, Hindenberg is a short investment platform and this report earns them profit.",2,0
657,2023-02-02 17:41:32+00:00,1621202168253489154,@MrSinha_ No 1 wants him finished. Its narrative of so called nationalists that Left &amp; West wants Adani finished. See simple question - Its been a week Hindenberg released report but still Adani didnt sue them in the US Court? Why? Keep Nationalism aside and Ask - You will get a direction,38,2
658,2023-02-02 17:35:28+00:00,1621200644601221123,"आखिरकार अडानी भी अच्छे दिनों की चपेट में आ ही गया 😂
@gautam_adani के अच्छे दिन
#Hindenbergreport 
#Adaniscam #AdaniFPO 
#ModiScam #चौकीदार_ही_चोर_हैं",0,0
659,2023-02-02 17:34:29+00:00,1621200394155180036,"@IDiscrimination @NawabBHATI5 @Pakistanomy Kya baatein bol rahe ho apke apne mulk wale Godi media ghol kr pee chuke hain inhe kya pata EU jaisi org kyun zaruri hai, west kabhi east ko upar aata nahi dekhna chahta. Dekho kese ek din mein Adani ko 3rd richest se neeche phek dia ek west ki Hindenberg report ne.",0,0
660,2023-02-02 17:33:03+00:00,1621200033969479680,The way libergandus are getting ecstatic the Hindenberg report is a hit job of the ecosystem.,0,0
661,2023-02-02 17:24:58+00:00,1621198001342668800,"“Hindenberg report is motivated and an attack on Indian interests.
My views on ⁦@TimesNow⁩ with ⁦⁦@RShivshankar⁩ #adani #hindenberg #india#bihar https://t.co/rz8nmTQNF5",2,1
662,2023-02-02 17:20:43+00:00,1621196930989850625,"If u mean the Hindenberg report it's riddled with errors. Just because it takes on Adani, it does not mean that it's an objective report. Read it and u wud know.",0,0
663,2023-02-02 17:19:49+00:00,1621196706351308800,"1. Adani group entities have seen an unprecedented share price rout since the Hindenberg report and short sell. 
However share price rise or fall has no impact on the underlying business. It was common knowledge that most Adani stocks had low free float and were 'managed' (2/n)",2,1
664,2023-02-02 17:12:12+00:00,1621194790204489729,#Hindenberg_report #AdaniGroup #fraudster https://t.co/QW4CTdL3FN,55,14
